#Parameters = {Curva=0; DistanciaX=50; DistanciaY=50; Hcooper=0.035; Hfr=1.565; La=14; Lamda=61.2322; Lf=15; Lfdiv=15.30805; Lp=27; Placa=100; Wa=2; Wf=3; Wfdiv=1.6548; Wp=26.11}
#"Frequency / MHz"	"S2,2 [Mag]"	"S2,2 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#---------------------------------------------------------------------------------------------
1634.0000000000	0.96838392920309	146.90414603449	92.956108211626	0.0000000000000
1636.0000000000	0.96769265181514	146.83533283405	92.956108211626	0.0000000000000
1638.0000000000	0.96735273682459	146.76912615880	92.956108211626	0.0000000000000
1640.0000000000	0.96736706279180	146.70312131966	92.956108211626	0.0000000000000
1642.0000000000	0.96773454801218	146.63488149035	92.956108211626	0.0000000000000
1644.0000000000	0.96844978933887	146.56206164982	92.956108211626	0.0000000000000
1646.0000000000	0.96950254316245	146.48232237073	92.956108211626	0.0000000000000
1648.0000000000	0.97087910868102	146.39347687707	92.956108211626	0.0000000000000
1650.0000000000	0.97256155421480	146.29344630990	92.956108211626	0.0000000000000
1652.0000000000	0.97452791684785	146.18029289043	92.956108211626	0.0000000000000
1654.0000000000	0.97675385305739	146.05231216434	92.956108211626	0.0000000000000
